date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2021-01-04,18,MASSIVE NEWS #Bitcoin $BTC $ETH https://t.co/zcae7ZChIa,MASSIVE NEWS #Bitcoin $BTC $ETH,0.0,0.0,0.0,0.0,1.0
2021-01-06,18,"#Bitcoin 3️⃣5️⃣,0️⃣0️⃣0️⃣ 🔥🔥 $BTC","#Bitcoin 3️⃣5️⃣,0️⃣0️⃣0️⃣ 🔥🔥 $BTC",0.0,0.0,0.0,0.0,0.0
2021-01-06,18,#Bitcoin vs #Gold  https://t.co/TvCChjAsVH,#Bitcoin vs #Gold,0.0,0.0,0.0,0.0,0.0
2021-01-06,18,"#Bitcoin 3️⃣6️⃣,0️⃣0️⃣0️⃣ 🔥🔥

Last Week: +25%
Month: +87%
3 Months: +230%
6 Months: +286%
Year: +346%

$BTC Shirts 🔽
https://t.co/YXfNnouZ00 https://t.co/gcM58AdeR9","#Bitcoin 3️⃣6️⃣,0️⃣0️⃣0️⃣ 🔥🔥Last Week: +25%Month: +87%3 Months: +230%6 Months: +286%Year: +346%$BTC Shirts 🔽",0.0,0.0,0.0,0.0,0.06666666666666667
2021-01-06,18,If you invested your $1200 stimulus check in #Bitcoin https://t.co/8ezePUk3o5,If you invested your $1200 stimulus check in #Bitcoin,0.0,0.0,0.0,0.0,0.0
2021-01-07,18,"#Bitcoin is now worth more than  

The same day  became the riches person in the world, $BTC surpassed $TSLA market cap https://t.co/PqjJKwoYIX","#Bitcoin is now worth more than  The same day  became the riches person in the world, $BTC surpassed $TSLA market cap",0.6486,0.209,0.0,0.26666666666666666,0.24166666666666667
2021-01-07,18,"#Bitcoin 3️⃣9️⃣,0️⃣0️⃣0️⃣ $BTC","#Bitcoin 3️⃣9️⃣,0️⃣0️⃣0️⃣ $BTC",0.0,0.0,0.0,0.0,0.0
2021-01-07,18,#Bitcoin is here to save us $BTC https://t.co/Ulyh06T7aJ,#Bitcoin is here to save us $BTC,0.4939,0.314,0.0,0.0,0.0
2021-01-07,18,"#Bitcoin 4️⃣0️⃣,0️⃣0️⃣0️⃣ 🔥 $BTC","#Bitcoin 4️⃣0️⃣,0️⃣0️⃣0️⃣ 🔥 $BTC",0.0,0.0,0.0,0.0,0.0
2021-01-07,18,#Bitcoin 1 million dollar price target  https://t.co/wUTlCZYGfC,#Bitcoin 1 million dollar price target,0.0,0.0,0.0,0.0,0.0
